endTime,artistName,trackName,msPlayed,weekday,hour
2019-10-26 08:14:00,The Black Keys,Get Yourself Together,236941,Saturday,8
2019-10-26 08:19:00,Bishop Briggs,Dark Side,208773,Saturday,8
2019-10-26 08:40:00,Catfish and the Bottlemen,Glasgow,154412,Saturday,8
2019-10-26 08:43:00,Catfish and the Bottlemen,Emily,138573,Saturday,8
2019-10-26 08:46:00,Catfish and the Bottlemen,Red,228360,Saturday,8
2019-10-26 08:49:00,Catfish and the Bottlemen,Heathrow,171533,Saturday,8
2019-10-26 08:50:00,Catfish and the Bottlemen,Outside,20264,Saturday,8
2019-10-26 08:54:00,Catfish and the Bottlemen,Anything,241351,Saturday,8
2019-10-26 08:59:00,Catfish and the Bottlemen,Tyrants,279067,Saturday,8
2019-10-26 09:04:00,Kasabian,Re-Wired,284186,Saturday,9
2019-10-26 09:08:00,Foals,Mountain at My Gates,244293,Saturday,9
2019-10-26 09:11:00,The Libertines,Can't Stand Me Now,191727,Saturday,9
2019-10-26 09:14:00,Catfish and the Bottlemen,2all,188440,Saturday,9
2019-10-26 09:18:00,Catfish and the Bottlemen,Fluctuate,190605,Saturday,9
2019-10-26 10:44:00,Catfish and the Bottlemen,Red,75540,Saturday,10
2019-10-26 18:14:00,John Frusciante,Central,432204,Saturday,18
2019-10-26 18:32:00,Dead Can Dance,Song Of The Stars (Remastered),14519,Saturday,18
2019-10-26 18:32:00,Dead Can Dance,The Host Of Seraphim (Remastered),27908,Saturday,18
2019-10-26 18:32:00,Dead Can Dance,The Carnival Is Over,16750,Saturday,18
2019-10-26 18:33:00,Dead Can Dance,Yulunga (Spirit Dance),10480,Saturday,18
2019-10-26 18:35:00,Dead Can Dance,The Arrival And The Reunion (Remastered),98813,Saturday,18
2019-10-26 18:38:00,Howard Shore,The Riders of Rohan,94558,Saturday,18
2019-10-26 18:39:00,Richard Armitage,Misty Mountains,99680,Saturday,18
2019-10-26 18:40:00,Richard Armitage,Misty Mountains,29680,Saturday,18
2019-10-26 18:42:00,Bishop Briggs,JEKYLL & HIDE,105900,Saturday,18
2019-10-26 18:50:00,Bishop Briggs,The Way I Do,130206,Saturday,18
2019-10-26 18:53:00,Bishop Briggs,The Fire,183173,Saturday,18
2019-10-26 18:54:00,Bishop Briggs,Hi-Lo (Hollow),80886,Saturday,18
2019-10-27 18:11:00,Catfish and the Bottlemen,Fluctuate,192053,Sunday,18
2019-10-27 18:14:00,Catfish and the Bottlemen,2all,135192,Sunday,18
2019-10-28 10:17:00,Bishop Briggs,Dark Side,208773,Monday,10
2019-10-28 10:18:00,Bishop Briggs,The Way I Do,90002,Monday,10
2019-10-28 10:23:00,Bishop Briggs,River,216133,Monday,10
2019-10-28 10:27:00,Bishop Briggs,White Flag,230586,Monday,10
2019-10-28 10:29:00,Bishop Briggs,The Way I Do,129154,Monday,10
2019-10-28 10:34:00,Santana,Smooth (feat. Rob Thomas),294986,Monday,10
2019-10-28 10:35:00,Santana,Smooth (feat. Rob Thomas),11617,Monday,10
2019-10-28 10:39:00,Queens of the Stone Age,Smooth Sailing,291400,Monday,10
2019-10-28 10:40:00,Queens of the Stone Age,Smooth Sailing,14890,Monday,10
2019-10-28 10:44:00,Queens of the Stone Age,I Sat By The Ocean,235586,Monday,10
2019-10-28 10:54:00,Queens of the Stone Age,The Vampyre of Time And Memory,203473,Monday,10
2019-10-28 10:58:00,Queens of the Stone Age,My God Is The Sun,235400,Monday,10
2019-10-28 10:59:00,Queens of the Stone Age,Kalopsia,13992,Monday,10
2019-10-28 11:00:00,Queens of the Stone Age,Smooth Sailing,50753,Monday,11
2019-10-28 11:03:00,Catfish and the Bottlemen,Red,228360,Monday,11
2019-10-28 11:06:00,Catfish and the Bottlemen,Heathrow,171533,Monday,11
2019-10-28 11:09:00,Catfish and the Bottlemen,Emily,138573,Monday,11
2019-10-28 11:21:00,Catfish and the Bottlemen,Red,228360,Monday,11
2019-10-28 11:24:00,Catfish and the Bottlemen,Heathrow,169322,Monday,11
2019-10-28 11:28:00,Catfish and the Bottlemen,Anything,249480,Monday,11
2019-10-28 11:31:00,Catfish and the Bottlemen,Glasgow,157000,Monday,11
2019-10-28 11:34:00,Catfish and the Bottlemen,Oxygen,169866,Monday,11
2019-10-28 11:36:00,Catfish and the Bottlemen,Emily,138573,Monday,11
2019-10-28 11:37:00,Catfish and the Bottlemen,Red,55530,Monday,11
2019-10-28 16:52:00,Catfish and the Bottlemen,Red,228360,Monday,16
2019-10-28 16:52:00,Catfish and the Bottlemen,Heathrow,10264,Monday,16
2019-10-28 16:55:00,Catfish and the Bottlemen,Fluctuate,192053,Monday,16
2019-10-28 16:58:00,Catfish and the Bottlemen,Rango,184059,Monday,16
2019-10-28 19:24:00,Catfish and the Bottlemen,Rango,133450,Monday,19
2019-10-28 19:28:00,Catfish and the Bottlemen,Sidewinder,26036,Monday,19
2019-10-28 19:28:00,Catfish and the Bottlemen,Rango,177983,Monday,19
2019-10-28 19:31:00,Catfish and the Bottlemen,Tyrants,153492,Monday,19
2019-10-29 06:12:00,Catfish and the Bottlemen,Rango,177983,Tuesday,6
2019-10-29 06:13:00,Catfish and the Bottlemen,Sidewinder,54814,Tuesday,6
2019-10-29 06:18:00,Catfish and the Bottlemen,26,44398,Tuesday,6
2019-10-29 06:22:00,Catfish and the Bottlemen,Pacifier,227243,Tuesday,6
2019-10-29 06:26:00,Catfish and the Bottlemen,Fallout,210405,Tuesday,6
2019-10-29 06:30:00,Catfish and the Bottlemen,Cocoon,236887,Tuesday,6
2019-10-29 06:54:00,Catfish and the Bottlemen,Kathleen,160886,Tuesday,6
2019-10-29 06:56:00,Catfish and the Bottlemen,Cocoon,38285,Tuesday,6
2019-10-29 06:59:00,Catfish and the Bottlemen,Kathleen,160886,Tuesday,6
2019-10-29 07:03:00,Catfish and the Bottlemen,Cocoon,236887,Tuesday,7
2019-10-29 07:07:00,Catfish and the Bottlemen,Fallout,210405,Tuesday,7
2019-10-29 07:11:00,Catfish and the Bottlemen,Pacifier,233750,Tuesday,7
2019-10-29 13:08:00,Catfish and the Bottlemen,Fluctuate,11551,Tuesday,13
2019-10-29 13:08:00,Catfish and the Bottlemen,Mission,223293,Tuesday,13
2019-10-29 13:12:00,The Fratellis,She's Not Gone Yet But She's Leaving,230200,Tuesday,13
2019-10-29 13:16:00,The Neighbourhood,Wires,193080,Tuesday,13
2019-10-29 13:20:00,The Neighbourhood,Flawless,246493,Tuesday,13
2019-10-29 13:24:00,Dawid Podsiadło,Najnowszy Klip,229666,Tuesday,13
2019-10-29 13:52:00,Catfish and the Bottlemen,Overlap,202333,Tuesday,13
2019-10-29 13:55:00,Catfish and the Bottlemen,Coincide,186000,Tuesday,13
2019-10-29 13:59:00,Catfish and the Bottlemen,Mission,223293,Tuesday,13
2019-10-29 14:01:00,Catfish and the Bottlemen,Intermission,107786,Tuesday,14
2019-10-29 14:04:00,Catfish and the Bottlemen,Basically,201666,Tuesday,14
2019-10-29 14:29:00,Catfish and the Bottlemen,Encore,50223,Tuesday,14
2019-10-29 15:01:00,Catfish and the Bottlemen,Sidetrack,60937,Tuesday,15
2019-10-29 15:04:00,Catfish and the Bottlemen,Sidetrack,180930,Tuesday,15
2019-10-29 15:10:00,The Black Keys,Lo/Hi,177768,Tuesday,15
2019-10-29 15:11:00,The Black Keys,Eagle Birds,65828,Tuesday,15
2019-10-29 15:12:00,Band Of Skulls,Himalayan,63655,Tuesday,15
2019-10-29 15:15:00,Band Of Skulls,I Guess I Know You Fairly Well,153344,Tuesday,15
2019-10-29 16:59:00,Band Of Skulls,Himalayan,211915,Tuesday,16
2019-10-29 17:10:00,Band Of Skulls,I Guess I Know You Fairly Well,58892,Tuesday,17
2019-10-29 21:08:00,Royal Blood,Where Are You Now?,166800,Tuesday,21
2019-10-29 21:09:00,Royal Blood,Don't Tell,62562,Tuesday,21
2019-10-29 22:11:00,The Black Keys,Eagle Birds,10215,Tuesday,22
2019-10-29 22:11:00,Band Of Skulls,I Guess I Know You Fairly Well,215306,Tuesday,22
2019-10-29 22:15:00,Dark Stares,Liquid Reign,217760,Tuesday,22
2019-10-29 22:17:00,Cage The Elephant,Broken Boy,163200,Tuesday,22
2019-10-29 22:21:00,Cage The Elephant,Social Cues,219053,Tuesday,22
2019-10-29 22:22:00,Cage The Elephant,Black Madonna,35186,Tuesday,22
2019-10-29 22:25:00,Cage The Elephant,Night Running,208133,Tuesday,22
2019-10-29 22:28:00,Cage The Elephant,Skin and Bones,196173,Tuesday,22
2019-10-29 22:32:00,Cage The Elephant,Ready To Let Go,187973,Tuesday,22
2019-10-29 22:34:00,Cage The Elephant,House Of Glass,154880,Tuesday,22
2019-10-29 22:34:00,Cage The Elephant,Love's The Only Way,12320,Tuesday,22
2019-10-29 22:36:00,Cage The Elephant,Dance Dance,87470,Tuesday,22
2019-10-29 22:50:00,Cage The Elephant,What I'm Becoming,26727,Tuesday,22
2019-10-29 22:50:00,Cage The Elephant,Dance Dance,190466,Tuesday,22
2019-10-29 22:51:00,Cage The Elephant,Tokyo Smoke,15547,Tuesday,22
2019-10-29 22:56:00,Foals,Inhaler,292546,Tuesday,22
2019-10-29 23:02:00,Foals,Mountain at My Gates,244293,Tuesday,23
2019-10-29 23:08:00,Foals,My Number,240533,Tuesday,23
2019-10-29 23:18:00,Foals,My Number,240533,Tuesday,23
2019-10-29 23:22:00,Foals,My Number,240533,Tuesday,23
2019-10-29 23:23:00,Kaiser Chiefs,Everyday I Love You Less And Less,57560,Tuesday,23
2019-10-29 23:26:00,The Wombats,Cheetah Tongue,208901,Tuesday,23
2019-10-30 07:34:00,Foals,Inhaler,169147,Wednesday,7
2019-10-30 08:03:00,Foals,In Degrees,25196,Wednesday,8
2019-10-30 08:08:00,Foals,The Runner,23981,Wednesday,8
2019-10-30 08:08:00,Foals,The Runner,261936,Wednesday,8
2019-10-30 09:06:00,Foals,The Runner,18159,Wednesday,9
2019-10-30 09:06:00,Foals,The Runner,261936,Wednesday,9
2019-10-30 09:09:00,Foals,Like Lightning,214446,Wednesday,9
2019-10-30 09:10:00,Foals,Mountain at My Gates,28763,Wednesday,9
2019-10-30 09:11:00,Foals,Mountain at My Gates,44760,Wednesday,9
2019-10-30 16:52:00,Foals,The Runner,261936,Wednesday,16
2019-10-30 16:55:00,Foals,Wash Off,173539,Wednesday,16
2019-10-30 16:56:00,Foals,Red Desert,10493,Wednesday,16
2019-10-30 16:59:00,Foals,Like Lightning,214446,Wednesday,16
2019-10-30 17:02:00,Foals,Black Bull,187026,Wednesday,17
2019-10-30 17:06:00,Foals,Like Lightning,214446,Wednesday,17
2019-10-30 17:17:00,Foals,Inhaler,19306,Wednesday,17
2019-10-30 19:36:00,Foals,My Number,240533,Wednesday,19
2019-10-30 19:40:00,Foals,Like Lightning,214446,Wednesday,19
2019-10-30 19:44:00,Foals,Mountain at My Gates,244293,Wednesday,19
2019-10-30 19:48:00,Foals,The Runner,261936,Wednesday,19
2019-10-30 19:53:00,Foals,Wash Off,270052,Wednesday,19
2019-10-30 19:58:00,Foals,In Degrees,297632,Wednesday,19
2019-10-30 21:27:00,Foals,Into the Surf,212004,Wednesday,21
2019-10-30 21:28:00,Foals,My Number,25736,Wednesday,21
2019-10-30 21:29:00,Foals,Bad Habit,43680,Wednesday,21
2019-10-30 21:33:00,Foals,The Runner,240008,Wednesday,21
2019-10-30 21:38:00,Foals,The Runner,239122,Wednesday,21
2019-10-30 21:38:00,Foals,The Runner,10741,Wednesday,21
2019-10-30 21:42:00,Foals,Dreaming Of,11392,Wednesday,21
2019-10-30 21:42:00,Foals,Like Lightning,214446,Wednesday,21
2019-10-30 21:45:00,Foals,Black Bull,187026,Wednesday,21
2019-10-30 21:50:00,Foals,Dreaming Of,24944,Wednesday,21
2019-10-30 21:50:00,Foals,Like Lightning,214446,Wednesday,21
2019-10-30 21:54:00,The Fratellis,She's Not Gone Yet But She's Leaving,230200,Wednesday,21
2019-10-30 21:57:00,The Neighbourhood,Wires,193080,Wednesday,21
2019-10-30 22:01:00,The Neighbourhood,Flawless,246493,Wednesday,22
2019-10-30 22:01:00,Dawid Podsiadło,Najnowszy Klip,20544,Wednesday,22
2019-10-30 22:06:00,Foals,Red Desert,10983,Wednesday,22
2019-10-30 22:06:00,Foals,Wash Off,270052,Wednesday,22
2019-10-30 22:09:00,Foals,Black Bull,187026,Wednesday,22
2019-10-30 22:10:00,Foals,Ikaria,12951,Wednesday,22
2019-10-30 22:10:00,Foals,Dreaming Of,35486,Wednesday,22
2019-10-30 22:13:00,Foals,White Onions,185610,Wednesday,22
2019-10-31 05:52:00,Foals,The Runner,261936,Thursday,5
2019-10-31 06:05:00,Foals,Mountain at My Gates,161584,Thursday,6
2019-10-31 06:32:00,Foals,Mountain at My Gates,266992,Thursday,6
2019-10-31 06:36:00,Foals,Like Lightning,214446,Thursday,6
2019-10-31 06:43:00,Foals,Mountain at My Gates,307215,Thursday,6
2019-10-31 07:01:00,Foals,The Runner,147276,Thursday,7
2019-10-31 08:38:00,Foals,The Runner,140669,Thursday,8
2019-10-31 08:43:00,Foals,Wash Off,270052,Thursday,8
2019-10-31 08:49:00,Foals,Red Desert,44823,Thursday,8
2019-10-31 08:52:00,Foals,Black Bull,187026,Thursday,8
2019-10-31 08:56:00,Foals,Dreaming Of,225662,Thursday,8
2019-10-31 08:57:00,Foals,Ikaria,42695,Thursday,8
2019-10-31 09:01:00,Foals,"10,000 Feet",264155,Thursday,9
2019-10-31 09:06:00,Foals,In Degrees,297632,Thursday,9
2019-10-31 09:11:00,Foals,Birch Tree,261133,Thursday,9
2019-10-31 09:16:00,Foals,Inhaler,292546,Thursday,9
2019-10-31 11:06:00,Foals,On The Luna,192695,Thursday,11
2019-10-31 11:07:00,Foals,"Two Steps, Twice",71689,Thursday,11
2019-10-31 11:10:00,Foals,Like Lightning,214446,Thursday,11
2019-10-31 11:12:00,Foals,Dreaming Of,107290,Thursday,11
2019-10-31 11:15:00,Foals,White Onions,185610,Thursday,11
2019-10-31 11:20:00,Foals,In Degrees,297632,Thursday,11
2019-10-31 11:23:00,Foals,On The Luna,146629,Thursday,11
2019-10-31 14:12:00,Foals,On The Luna,192695,Thursday,14
2019-10-31 14:17:00,Foals,The Runner,261936,Thursday,14
2019-10-31 14:21:00,Foals,Mountain at My Gates,244293,Thursday,14
2019-10-31 14:26:00,Foals,Inhaler,292546,Thursday,14
2019-10-31 14:30:00,Foals,My Number,240533,Thursday,14
2019-10-31 14:42:00,Foals,Exits,611673,Thursday,14
2019-10-31 14:45:00,Foals,White Onions,185610,Thursday,14
2019-10-31 14:50:00,Foals,In Degrees,297632,Thursday,14
2019-10-31 14:52:00,Foals,On The Luna,145220,Thursday,14
2019-10-31 14:58:00,Catfish and the Bottlemen,Outside,311200,Thursday,14
2019-10-31 15:01:00,Catfish and the Bottlemen,Heathrow,171533,Thursday,15
2019-10-31 15:04:00,Catfish and the Bottlemen,Red,228360,Thursday,15
2019-10-31 15:07:00,Catfish and the Bottlemen,Emily,138573,Thursday,15
2019-10-31 15:09:00,Catfish and the Bottlemen,Oxygen,169866,Thursday,15
2019-10-31 15:12:00,Catfish and the Bottlemen,Glasgow,157000,Thursday,15
2019-10-31 15:16:00,Catfish and the Bottlemen,Anything,249480,Thursday,15
2019-10-31 15:20:00,Catfish and the Bottlemen,Postpone,245533,Thursday,15
2019-10-31 15:25:00,Catfish and the Bottlemen,Soundcheck,261560,Thursday,15
2019-10-31 15:28:00,Catfish and the Bottlemen,Twice,196946,Thursday,15
2019-10-31 15:32:00,Catfish and the Bottlemen,7,256306,Thursday,15
2019-10-31 15:34:00,Metallica,Fade To Black - Remastered,21773,Thursday,15
2019-10-31 15:37:00,Catfish and the Bottlemen,Overlap,202333,Thursday,15
2019-10-31 15:48:00,Catfish and the Bottlemen,Coincide,186000,Thursday,15
2019-10-31 15:52:00,Catfish and the Bottlemen,Mission,223293,Thursday,15
2019-10-31 15:54:00,Catfish and the Bottlemen,Intermission,107786,Thursday,15
2019-10-31 15:57:00,Catfish and the Bottlemen,Basically,201666,Thursday,15
2019-10-31 16:00:00,Catfish and the Bottlemen,Encore,165506,Thursday,16
2019-10-31 16:03:00,Catfish and the Bottlemen,Sidetrack,200520,Thursday,16
2019-10-31 16:07:00,Catfish and the Bottlemen,Conversation,211986,Thursday,16
2019-10-31 16:10:00,Catfish and the Bottlemen,2all,188440,Thursday,16
2019-10-31 16:13:00,Catfish and the Bottlemen,Fluctuate,192053,Thursday,16
2019-10-31 16:17:00,Catfish and the Bottlemen,Longshot,232960,Thursday,16
2019-10-31 16:22:00,Catfish and the Bottlemen,Outside,311200,Thursday,16
2019-10-31 16:25:00,Catfish and the Bottlemen,Heathrow,181413,Thursday,16
2019-10-31 16:30:00,Catfish and the Bottlemen,Tyrants,279067,Thursday,16
2019-10-31 16:33:00,Catfish and the Bottlemen,Sidewinder,206539,Thursday,16
2019-10-31 16:36:00,Catfish and the Bottlemen,Rango,177983,Thursday,16
2019-10-31 16:40:00,Catfish and the Bottlemen,26,219227,Thursday,16
2019-10-31 16:44:00,Catfish and the Bottlemen,Business,221775,Thursday,16
2019-10-31 16:46:00,Catfish and the Bottlemen,Hourglass,138154,Thursday,16
2019-10-31 16:50:00,Catfish and the Bottlemen,Pacifier,237533,Thursday,16
2019-10-31 16:53:00,Catfish and the Bottlemen,Fallout,210405,Thursday,16
2019-10-31 16:57:00,Catfish and the Bottlemen,Cocoon,236887,Thursday,16
2019-10-31 17:00:00,Catfish and the Bottlemen,Kathleen,160886,Thursday,17
2019-10-31 17:03:00,Catfish and the Bottlemen,Homesick,148092,Thursday,17
2019-10-31 17:04:00,Bishop Briggs,White Flag,65341,Thursday,17
2019-10-31 18:06:00,Foals,The Runner,261936,Thursday,18
2019-10-31 18:07:00,Foals,The Runner,11165,Thursday,18
2019-10-31 18:10:00,Foals,Like Lightning,214446,Thursday,18
2019-10-31 18:14:00,Foals,Like Lightning,214446,Thursday,18
2019-10-31 18:18:00,Foals,Dreaming Of,225662,Thursday,18
2019-10-31 18:22:00,Foals,Wash Off,270052,Thursday,18
2019-10-31 18:23:00,Foals,Ikaria,42695,Thursday,18
2019-10-31 18:27:00,Foals,Like Lightning,214446,Thursday,18
2019-10-31 18:31:00,Foals,The Runner,261936,Thursday,18
2019-10-31 18:32:00,Dead Can Dance,The Arrival And The Reunion (Remastered),19815,Thursday,18
2019-10-31 18:45:00,Catfish and the Bottlemen,Overlap,16079,Thursday,18
2019-10-31 18:48:00,Catfish and the Bottlemen,Coincide,186000,Thursday,18
2019-10-31 18:51:00,Catfish and the Bottlemen,Mission,223293,Thursday,18
2019-10-31 18:53:00,Catfish and the Bottlemen,Intermission,107786,Thursday,18
2019-10-31 18:57:00,Catfish and the Bottlemen,Basically,201666,Thursday,18
2019-10-31 18:59:00,Catfish and the Bottlemen,Encore,165506,Thursday,18
2019-10-31 19:03:00,Catfish and the Bottlemen,Sidetrack,200520,Thursday,19
2019-10-31 19:06:00,Catfish and the Bottlemen,Conversation,211986,Thursday,19
2019-10-31 19:09:00,Catfish and the Bottlemen,2all,188440,Thursday,19
2019-10-31 19:13:00,Catfish and the Bottlemen,Fluctuate,192053,Thursday,19
2019-10-31 19:16:00,Catfish and the Bottlemen,Longshot,232960,Thursday,19
2019-10-31 19:22:00,Catfish and the Bottlemen,Outside,311200,Thursday,19
2019-10-31 19:25:00,Catfish and the Bottlemen,Heathrow,171533,Thursday,19
2019-10-31 19:32:00,Catfish and the Bottlemen,Red,453588,Thursday,19
2019-10-31 19:33:00,Catfish and the Bottlemen,Emily,42748,Thursday,19
2019-10-31 19:44:00,Foals,Like Lightning,214446,Thursday,19
2019-10-31 19:46:00,Foals,The Runner,90014,Thursday,19
2019-10-31 19:51:00,Foals,The Runner,258343,Thursday,19
2019-10-31 19:55:00,Foals,Mountain at My Gates,244293,Thursday,19
2019-10-31 19:59:00,Foals,Wash Off,270052,Thursday,19
2019-10-31 20:01:00,Sundara Karma,Flame,73404,Thursday,20
2019-10-31 20:04:00,The Amazons,25,197546,Thursday,20
2019-10-31 20:04:00,Blossoms,Your Girlfriend - Acoustic,20255,Thursday,20
2019-10-31 20:10:00,Frank Carter & The Rattlesnakes,Crowbar,142946,Thursday,20
2019-10-31 20:14:00,Foals,My Number,240533,Thursday,20
2019-10-31 20:18:00,The Pale White,Unnatural,41992,Thursday,20
2019-11-01 11:06:00,Foals,Like Lightning,214446,Friday,11
2019-11-01 11:19:00,Foals,The Runner,217693,Friday,11
2019-11-01 11:22:00,Foals,Like Lightning,214446,Friday,11
2019-11-01 11:27:00,Foals,The Runner,261936,Friday,11
2019-11-01 11:28:00,Dead Can Dance,The Arrival And The Reunion (Remastered),98813,Friday,11
2019-11-01 11:35:00,The Fratellis,She's Not Gone Yet But She's Leaving,112463,Friday,11
2019-11-01 11:40:00,Foals,Like Lightning,214446,Friday,11
2019-11-01 11:44:00,Foals,The Runner,261936,Friday,11
2019-11-01 11:45:00,Dead Can Dance,The Arrival And The Reunion (Remastered),13856,Friday,11
2019-11-01 11:50:00,Foals,Inhaler,292546,Friday,11
2019-11-01 11:54:00,Foals,My Number,240533,Friday,11
2019-11-01 11:58:00,Foals,Mountain at My Gates,244293,Friday,11
2019-11-01 12:02:00,Foals,Wash Off,270052,Friday,12
2019-11-01 12:13:00,The Raconteurs,Now That You're Gone,19007,Friday,12
2019-11-01 14:11:00,Foals,Mountain at My Gates,241647,Friday,14
2019-11-01 15:27:00,Foals,On The Luna,160960,Friday,15
2019-11-01 20:03:00,Foals,On The Luna,10023,Friday,20
2019-11-01 20:06:00,Foals,Like Lightning,214446,Friday,20
2019-11-01 20:25:00,Foals,The Runner,96512,Friday,20
2019-11-01 20:45:00,PRO8L3M,Jak Disney,231160,Friday,20
2019-11-01 21:00:00,PRO8L3M,Prequel,24160,Friday,21
2019-11-01 21:03:00,PRO8L3M,Ground Zero,174807,Friday,21
2019-11-01 21:09:00,PRO8L3M,Vanitas,42960,Friday,21
2019-11-01 22:21:00,PRO8L3M,Prequel,156840,Friday,22
2019-11-01 22:25:00,PRO8L3M,2040,238890,Friday,22
2019-11-01 22:29:00,PRO8L3M,VHS,202506,Friday,22
2019-11-01 22:41:00,PRO8L3M,777moneymaker,98373,Friday,22
2019-11-01 22:44:00,PRO8L3M,Molly,170563,Friday,22
2019-11-01 23:08:00,PRO8L3M,Rotterdam,271774,Friday,23
2019-11-01 23:25:00,Foals,Black Bull,187026,Friday,23
2019-11-01 23:33:00,Foals,Dreaming Of,450053,Friday,23
2019-11-01 23:36:00,Foals,Dreaming Of,225662,Friday,23
2019-11-02 00:10:00,Foals,Neptune,1241488,Saturday,0
2019-11-02 09:43:00,Foals,Dreaming Of,448361,Saturday,9
2019-11-02 09:53:00,Foals,Neptune,618427,Saturday,9
2019-11-02 10:07:00,Foals,Dreaming Of,144396,Saturday,10
2019-11-02 10:14:00,PRO8L3M,Crash Test,14493,Saturday,10
2019-11-02 10:19:00,Foals,Blue Blood,316893,Saturday,10
2019-11-02 10:24:00,Foals,Blue Blood,316893,Saturday,10
2019-11-02 10:25:00,Peace,1998 (Delicious),39420,Saturday,10
2019-11-02 10:26:00,Foals,Miami,21434,Saturday,10
2019-11-02 10:30:00,Foals,Olympic Airways,258679,Saturday,10
2019-11-02 10:34:00,Foals,Olympic Airways,258679,Saturday,10
2019-11-02 10:39:00,Foals,"Two Steps, Twice",281159,Saturday,10
2019-11-02 10:39:00,Foals,Electric Bloom,12124,Saturday,10
2019-11-02 11:00:00,Foals,The French Open,225239,Saturday,11
2019-11-02 11:07:00,Foals,Cassius,227999,Saturday,11
2019-11-02 11:13:00,Foals,Red Socks Pugie,310413,Saturday,11
2019-11-02 11:18:00,Foals,Olympic Airways,258679,Saturday,11
2019-11-02 11:22:00,Foals,Electric Bloom,293693,Saturday,11
2019-11-02 11:25:00,Foals,Balloons,142725,Saturday,11
2019-11-02 15:15:00,Foals,"Two Steps, Twice",281159,Saturday,15
2019-11-02 15:19:00,Foals,The French Open,225239,Saturday,15
2019-11-02 15:20:00,Foals,Cassius,49901,Saturday,15
2019-11-02 15:24:00,Foals,Heavy Water,272426,Saturday,15
2019-11-02 15:42:00,Foals,"Two Steps, Twice",305312,Saturday,15
2019-11-02 15:44:00,Foals,Big Big Love (Fig .2),150513,Saturday,15
2019-11-02 20:14:00,Foals,Balloons,23913,Saturday,20
2019-11-02 20:24:00,Foals,Neptune,618427,Saturday,20
2019-11-02 20:52:00,Foals,Wash Off,137901,Saturday,20
2019-11-02 23:44:00,Foals,Neptune,628046,Saturday,23
2019-11-02 23:49:00,Foals,Wash Off,270052,Saturday,23
2019-11-02 23:52:00,Foals,Black Bull,187026,Saturday,23
2019-11-02 23:56:00,Foals,Dreaming Of,225662,Saturday,23
2019-11-02 23:59:00,Foals,Like Lightning,214446,Saturday,23
2019-11-03 00:04:00,Foals,The Runner,261936,Sunday,0
2019-11-03 00:05:00,Dead Can Dance,The Arrival And The Reunion (Remastered),98813,Sunday,0
2019-11-03 00:09:00,The Fratellis,She's Not Gone Yet But She's Leaving,230200,Sunday,0
2019-11-03 00:12:00,The Neighbourhood,Wires,193080,Sunday,0
2019-11-03 00:16:00,The Neighbourhood,Flawless,246493,Sunday,0
2019-11-03 00:20:00,Dawid Podsiadło,Najnowszy Klip,229666,Sunday,0
2019-11-03 00:49:00,Catfish and the Bottlemen,Overlap,202333,Sunday,0
2019-11-03 00:52:00,Catfish and the Bottlemen,Coincide,186000,Sunday,0
2019-11-03 00:55:00,Catfish and the Bottlemen,Mission,223293,Sunday,0
2019-11-03 00:57:00,Catfish and the Bottlemen,Intermission,107786,Sunday,0
2019-11-03 01:01:00,Catfish and the Bottlemen,Basically,201666,Sunday,1
2019-11-03 01:03:00,Catfish and the Bottlemen,Encore,165506,Sunday,1
2019-11-03 01:07:00,Catfish and the Bottlemen,Sidetrack,200520,Sunday,1
2019-11-03 01:10:00,Catfish and the Bottlemen,Conversation,211986,Sunday,1
2019-11-03 01:13:00,Catfish and the Bottlemen,2all,188440,Sunday,1
2019-11-03 01:17:00,Catfish and the Bottlemen,Fluctuate,192053,Sunday,1
2019-11-03 01:21:00,Catfish and the Bottlemen,Longshot,232960,Sunday,1
2019-11-03 01:26:00,Catfish and the Bottlemen,Outside,311200,Sunday,1
2019-11-03 01:29:00,Catfish and the Bottlemen,Heathrow,171533,Sunday,1
2019-11-03 01:32:00,Catfish and the Bottlemen,Red,228360,Sunday,1
2019-11-03 01:35:00,Catfish and the Bottlemen,Emily,138573,Sunday,1
2019-11-03 01:38:00,Catfish and the Bottlemen,Oxygen,169866,Sunday,1
2019-11-03 01:40:00,Catfish and the Bottlemen,Glasgow,157000,Sunday,1
2019-11-03 01:44:00,Catfish and the Bottlemen,Anything,249480,Sunday,1
2019-11-03 01:48:00,Catfish and the Bottlemen,Postpone,245533,Sunday,1
2019-11-03 01:53:00,Catfish and the Bottlemen,Soundcheck,261560,Sunday,1
2019-11-03 01:56:00,Catfish and the Bottlemen,Twice,196946,Sunday,1
2019-11-03 02:07:00,Catfish and the Bottlemen,7,29889,Sunday,2
2019-11-03 11:05:00,Foals,The French Open,12430,Sunday,11
2019-11-03 11:10:00,Foals,"Two Steps, Twice",281159,Sunday,11
2019-11-03 11:19:00,Foals,Olympic Airways,258679,Sunday,11
2019-11-03 11:24:00,Foals,Wash Off,270052,Sunday,11
2019-11-03 11:34:00,Foals,The French Open,296168,Sunday,11
2019-11-03 11:35:00,Foals,Big Big Love (Fig .2),14158,Sunday,11
2019-11-03 11:44:00,Foals,Dreaming Of,394022,Sunday,11
2019-11-03 11:48:00,Foals,Like Lightning,214446,Sunday,11
2019-11-03 11:49:00,Foals,The Runner,57070,Sunday,11
